COMMAND	PID	USER	FD	TYPE	NODE	NAME
gsd-keybo	1745	1771	gmain	kwchen	8,5	1183496
gsd-keybo	1745	1771	gmain	kwchen	8,5	42920
gsd-keybo	1745	1771	gmain	kwchen	8,5	26824
gsd-keybo	1745	1771	gmain	kwchen	8,5	68128
gsd-keybo	1745	1771	gmain	kwchen	8,5	67712
gsd-keybo	1745	1771	gmain	kwchen	8,5	18640
gsd-keybo	1745	1771	gmain	kwchen	8,5	709496
gsd-keybo	1745	1771	gmain	kwchen	8,5	202760
gsd-keybo	1745	1771	gmain	kwchen	8,5	64808
gsd-keybo	1745	1771	gmain	kwchen	8,5	2029224
gsd-keybo	1745	1771	gmain	kwchen	8,5	1293928
gsd-keybo	1745	1771	gmain	kwchen	8,5	1207920
gsd-keybo	1745	1771	gmain	kwchen	8,5	387448
gsd-keybo	1745	1771	gmain	kwchen	8,5	1957200
gsd-keybo	1745	1771	gmain	kwchen	8,5	1063760
gsd-keybo	1745	1771	gmain	kwchen	8,5	8037912
gsd-keybo	1745	1771	gmain	kwchen	8,5	319496
gsd-keybo	1745	1771	gmain	kwchen	8,5	30632
gsd-keybo	1745	1771	gmain	kwchen	8,5	527554
gsd-keybo	1745	1771	gmain	kwchen	0,49	35
gsd-keybo	1745	1771	gmain	kwchen	8,5	100592
gsd-keybo	1745	1771	gmain	kwchen	8,5	191472
gsd-keybo	1745	1771	gmain	kwchen	8,5	3328
gsd-keybo	1745	1771	gmain	kwchen	1,3	0t0
gsd-keybo	1745	1771	gmain	kwchen	0xffff96f8b2045c00	0t0
gsd-keybo	1745	1771	gmain	kwchen	0xffff96f8b2045c00	0t0
gsd-keybo	1745	1771	gmain	kwchen	0xffff96f9874ccc00	0t0
gsd-keybo	1745	1771	gmain	kwchen	0,13	0
gsd-keybo	1745	1771	gmain	kwchen	0xffff96f9875d7800	0t0
gsd-keybo	1745	1771	gmain	kwchen	0,13	0
gsd-keybo	1745	1771	gmain	kwchen	0,13	0
gsd-keybo	1745	1771	gmain	kwchen	0,13	0
gsd-keybo	1745	1771	gmain	kwchen	0xffff96f989f38800	0t0
gsd-keybo	1745	1771	gmain	kwchen	0,13	0
gsd-keybo	1745	1771	gmain	kwchen	0xffff96f957c80c00	0t0
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	4096
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	4096
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	39760
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	182344
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	47064
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	39368
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	100520
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	38904
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	71680
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	22368
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	256232
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	231928
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	754434
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	51832
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	67656
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	161429
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	14842720
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	96728
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	34888
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	137584
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	26800
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	18688
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	584392
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	351352
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	30936
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	182560
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	178488
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	41152
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	219464
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	325944
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	39448
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	55544
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	14568
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	223304
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	678064
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	1168056
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	129248
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	162264
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	166488
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	465008
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	43416
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	101320
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	163200
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	387768
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	18816
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	108936
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	40040
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	81600
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	14368
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	39448
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	264768
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	14512
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	14488
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	47584
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	47504
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	14496
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	157224
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	776264
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	285840
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	1065824
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	317512
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	96248
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	1369352
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	112960
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	1255152
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	219008
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	165968
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	157944
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	1183496
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	42920
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	26824
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	68128
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	67712
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	18640
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	709496
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	202760
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	64808
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	2029224
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	1293928
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	1207920
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	387448
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	1957200
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	1063760
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	8037912
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	319496
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	30632
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	527554
gsd-keybo	1745	1772	dconf\x20	kwchen	0,49	35
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	100592
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	191472
gsd-keybo	1745	1772	dconf\x20	kwchen	8,5	3328
gsd-keybo	1745	1772	dconf\x20	kwchen	1,3	0t0
gsd-keybo	1745	1772	dconf\x20	kwchen	0xffff96f8b2045c00	0t0
gsd-keybo	1745	1772	dconf\x20	kwchen	0xffff96f8b2045c00	0t0
gsd-keybo	1745	1772	dconf\x20	kwchen	0xffff96f9874ccc00	0t0
gsd-keybo	1745	1772	dconf\x20	kwchen	0,13	0
gsd-keybo	1745	1772	dconf\x20	kwchen	0xffff96f9875d7800	0t0
gsd-keybo	1745	1772	dconf\x20	kwchen	0,13	0
gsd-keybo	1745	1772	dconf\x20	kwchen	0,13	0
gsd-keybo	1745	1772	dconf\x20	kwchen	0,13	0
gsd-keybo	1745	1772	dconf\x20	kwchen	0xffff96f989f38800	0t0
gsd-keybo	1745	1772	dconf\x20	kwchen	0,13	0
gsd-keybo	1745	1772	dconf\x20	kwchen	0xffff96f957c80c00	0t0
gsd-keybo	1745	1781	gdbus	kwchen	8,5	4096
gsd-keybo	1745	1781	gdbus	kwchen	8,5	4096
gsd-keybo	1745	1781	gdbus	kwchen	8,5	39760
gsd-keybo	1745	1781	gdbus	kwchen	8,5	182344
gsd-keybo	1745	1781	gdbus	kwchen	8,5	47064
gsd-keybo	1745	1781	gdbus	kwchen	8,5	39368
gsd-keybo	1745	1781	gdbus	kwchen	8,5	100520
gsd-keybo	1745	1781	gdbus	kwchen	8,5	38904
gsd-keybo	1745	1781	gdbus	kwchen	8,5	71680
gsd-keybo	1745	1781	gdbus	kwchen	8,5	22368
gsd-keybo	1745	1781	gdbus	kwchen	8,5	256232
gsd-keybo	1745	1781	gdbus	kwchen	8,5	231928
gsd-keybo	1745	1781	gdbus	kwchen	8,5	754434
gsd-keybo	1745	1781	gdbus	kwchen	8,5	51832
gsd-keybo	1745	1781	gdbus	kwchen	8,5	67656
gsd-keybo	1745	1781	gdbus	kwchen	8,5	161429
gsd-keybo	1745	1781	gdbus	kwchen	8,5	14842720
gsd-keybo	1745	1781	gdbus	kwchen	8,5	96728
gsd-keybo	1745	1781	gdbus	kwchen	8,5	34888
gsd-keybo	1745	1781	gdbus	kwchen	8,5	137584
gsd-keybo	1745	1781	gdbus	kwchen	8,5	26800
gsd-keybo	1745	1781	gdbus	kwchen	8,5	18688
gsd-keybo	1745	1781	gdbus	kwchen	8,5	584392
gsd-keybo	1745	1781	gdbus	kwchen	8,5	351352
gsd-keybo	1745	1781	gdbus	kwchen	8,5	30936
gsd-keybo	1745	1781	gdbus	kwchen	8,5	182560
gsd-keybo	1745	1781	gdbus	kwchen	8,5	178488
gsd-keybo	1745	1781	gdbus	kwchen	8,5	41152
gsd-keybo	1745	1781	gdbus	kwchen	8,5	219464
gsd-keybo	1745	1781	gdbus	kwchen	8,5	325944
gsd-keybo	1745	1781	gdbus	kwchen	8,5	39448
gsd-keybo	1745	1781	gdbus	kwchen	8,5	55544
gsd-keybo	1745	1781	gdbus	kwchen	8,5	14568
gsd-keybo	1745	1781	gdbus	kwchen	8,5	223304
gsd-keybo	1745	1781	gdbus	kwchen	8,5	678064
gsd-keybo	1745	1781	gdbus	kwchen	8,5	1168056
gsd-keybo	1745	1781	gdbus	kwchen	8,5	129248
gsd-keybo	1745	1781	gdbus	kwchen	8,5	162264
gsd-keybo	1745	1781	gdbus	kwchen	8,5	166488
gsd-keybo	1745	1781	gdbus	kwchen	8,5	465008
gsd-keybo	1745	1781	gdbus	kwchen	8,5	43416
gsd-keybo	1745	1781	gdbus	kwchen	8,5	101320
gsd-keybo	1745	1781	gdbus	kwchen	8,5	163200
gsd-keybo	1745	1781	gdbus	kwchen	8,5	387768
gsd-keybo	1745	1781	gdbus	kwchen	8,5	18816
gsd-keybo	1745	1781	gdbus	kwchen	8,5	108936
gsd-keybo	1745	1781	gdbus	kwchen	8,5	40040
gsd-keybo	1745	1781	gdbus	kwchen	8,5	81600
gsd-keybo	1745	1781	gdbus	kwchen	8,5	14368
gsd-keybo	1745	1781	gdbus	kwchen	8,5	39448
gsd-keybo	1745	1781	gdbus	kwchen	8,5	264768
gsd-keybo	1745	1781	gdbus	kwchen	8,5	14512
gsd-keybo	1745	1781	gdbus	kwchen	8,5	14488
gsd-keybo	1745	1781	gdbus	kwchen	8,5	47584
gsd-keybo	1745	1781	gdbus	kwchen	8,5	47504
gsd-keybo	1745	1781	gdbus	kwchen	8,5	14496
gsd-keybo	1745	1781	gdbus	kwchen	8,5	157224
gsd-keybo	1745	1781	gdbus	kwchen	8,5	776264
gsd-keybo	1745	1781	gdbus	kwchen	8,5	285840
gsd-keybo	1745	1781	gdbus	kwchen	8,5	1065824
gsd-keybo	1745	1781	gdbus	kwchen	8,5	317512
gsd-keybo	1745	1781	gdbus	kwchen	8,5	96248
gsd-keybo	1745	1781	gdbus	kwchen	8,5	1369352
gsd-keybo	1745	1781	gdbus	kwchen	8,5	112960
gsd-keybo	1745	1781	gdbus	kwchen	8,5	1255152
gsd-keybo	1745	1781	gdbus	kwchen	8,5	219008
gsd-keybo	1745	1781	gdbus	kwchen	8,5	165968
gsd-keybo	1745	1781	gdbus	kwchen	8,5	157944
gsd-keybo	1745	1781	gdbus	kwchen	8,5	1183496
gsd-keybo	1745	1781	gdbus	kwchen	8,5	42920
gsd-keybo	1745	1781	gdbus	kwchen	8,5	26824
gsd-keybo	1745	1781	gdbus	kwchen	8,5	68128
gsd-keybo	1745	1781	gdbus	kwchen	8,5	67712
gsd-keybo	1745	1781	gdbus	kwchen	8,5	18640
gsd-keybo	1745	1781	gdbus	kwchen	8,5	709496
gsd-keybo	1745	1781	gdbus	kwchen	8,5	202760
gsd-keybo	1745	1781	gdbus	kwchen	8,5	64808
gsd-keybo	1745	1781	gdbus	kwchen	8,5	2029224
gsd-keybo	1745	1781	gdbus	kwchen	8,5	1293928
gsd-keybo	1745	1781	gdbus	kwchen	8,5	1207920
gsd-keybo	1745	1781	gdbus	kwchen	8,5	387448
gsd-keybo	1745	1781	gdbus	kwchen	8,5	1957200
gsd-keybo	1745	1781	gdbus	kwchen	8,5	1063760
gsd-keybo	1745	1781	gdbus	kwchen	8,5	8037912
gsd-keybo	1745	1781	gdbus	kwchen	8,5	319496
gsd-keybo	1745	1781	gdbus	kwchen	8,5	30632
gsd-keybo	1745	1781	gdbus	kwchen	8,5	527554
gsd-keybo	1745	1781	gdbus	kwchen	0,49	35
gsd-keybo	1745	1781	gdbus	kwchen	8,5	100592
gsd-keybo	1745	1781	gdbus	kwchen	8,5	191472
gsd-keybo	1745	1781	gdbus	kwchen	8,5	3328
gsd-keybo	1745	1781	gdbus	kwchen	1,3	0t0
gsd-keybo	1745	1781	gdbus	kwchen	0xffff96f8b2045c00	0t0
gsd-keybo	1745	1781	gdbus	kwchen	0xffff96f8b2045c00	0t0
gsd-keybo	1745	1781	gdbus	kwchen	0xffff96f9874ccc00	0t0
gsd-keybo	1745	1781	gdbus	kwchen	0,13	0
gsd-keybo	1745	1781	gdbus	kwchen	0xffff96f9875d7800	0t0
gsd-keybo	1745	1781	gdbus	kwchen	0,13	0
gsd-keybo	1745	1781	gdbus	kwchen	0,13	0
gsd-keybo	1745	1781	gdbus	kwchen	0,13	0
gsd-keybo	1745	1781	gdbus	kwchen	0xffff96f989f38800	0t0
gsd-keybo	1745	1781	gdbus	kwchen	0,13	0
gsd-keybo	1745	1781	gdbus	kwchen	0xffff96f957c80c00	0t0
gsd-media	1751	kwchen	cwd	DIR	181304	/home/kwchen
gsd-media	1751	kwchen	rtd	DIR	2	/
gsd-media	1751	kwchen	txt	REG	145118	/usr/libexec/gsd-media-keys
gsd-media	1751	kwchen	DEL	REG	/memfd:pulseaudio	
gsd-media	1751	kwchen	DEL	REG	/memfd:pulseaudio	
gsd-media	1751	kwchen	DEL	REG	/memfd:pulseaudio	
gsd-media	1751	kwchen	mem	REG	399239	/usr/lib/x86_64-linux-gnu/gtk-3.0/modules/libcanberra-gtk3-module.so
gsd-media	1751	kwchen	mem	REG	272861	/usr/lib/x86_64-linux-gnu/gvfs/libgvfscommon.so
gsd-media	1751	kwchen	mem	REG	399167	/usr/lib/x86_64-linux-gnu/gio/modules/libgvfsdbus.so
gsd-media	1751	kwchen	mem	REG	559988	/usr/share/themes/Yaru-dark/gtk-3.20/gtk.gresource
gsd-media	1751	kwchen	mem	REG	399162	/usr/lib/x86_64-linux-gnu/gio/modules/libdconfsettings.so
gsd-media	1751	kwchen	mem	REG	527550	/usr/share/glib-2.0/schemas/gschemas.compiled
gsd-media	1751	kwchen	mem	REG	144332	/usr/lib/x86_64-linux-gnu/libnss_files-2.31.so
gsd-media	1751	kwchen	mem	REG	138307	/usr/lib/locale/locale-archive
gsd-media	1751	kwchen	mem	REG	144757	/usr/lib/x86_64-linux-gnu/libvorbisenc.so.2.0.11
gsd-media	1751	kwchen	mem	REG	143366	/usr/lib/x86_64-linux-gnu/libFLAC.so.8.3.0
gsd-media	1751	kwchen	mem	REG	144324	/usr/lib/x86_64-linux-gnu/libnsl-2.31.so
gsd-media	1751	kwchen	mem	REG	143947	/usr/lib/x86_64-linux-gnu/libgpg-error.so.0.28.0
gsd-media	1751	kwchen	mem	REG	143669	/usr/lib/x86_64-linux-gnu/libdatrie.so.1.3.5
gsd-media	1751	kwchen	mem	REG	143567	/usr/lib/x86_64-linux-gnu/libbsd.so.0.10.0
gsd-media	1751	kwchen	mem	REG	143469	/usr/lib/x86_64-linux-gnu/libapparmor.so.1.6.1
gsd-media	1751	kwchen	mem	REG	143490	/usr/lib/x86_64-linux-gnu/libasyncns.so.0.3.1
gsd-media	1751	kwchen	mem	REG	144595	/usr/lib/x86_64-linux-gnu/libsndfile.so.1.0.28
gsd-media	1751	kwchen	mem	REG	144817	/usr/lib/x86_64-linux-gnu/libwrap.so.0.7.6
gsd-media	1751	kwchen	mem	REG	143871	/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.2.5
gsd-media	1751	kwchen	mem	REG	144206	/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.2
gsd-media	1751	kwchen	mem	REG	144208	/usr/lib/x86_64-linux-gnu/liblzma.so.5.2.4
gsd-media	1751	kwchen	mem	REG	144737	/usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0
gsd-media	1751	kwchen	mem	REG	143787	/usr/lib/x86_64-linux-gnu/libexpat.so.1.6.11
gsd-media	1751	kwchen	mem	REG	143964	/usr/lib/x86_64-linux-gnu/libgraphite2.so.3.2.1
gsd-media	1751	kwchen	mem	REG	144654	/usr/lib/x86_64-linux-gnu/libthai.so.0.3.1
gsd-media	1751	kwchen	mem	REG	143504	/usr/lib/x86_64-linux-gnu/libatspi.so.0.0.1
gsd-media	1751	kwchen	mem	REG	143435	/usr/lib/x86_64-linux-gnu/libXrender.so.1.3.0
gsd-media	1751	kwchen	mem	REG	144839	/usr/lib/x86_64-linux-gnu/libxcb-render.so.0.0.0
gsd-media	1751	kwchen	mem	REG	144845	/usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0
gsd-media	1751	kwchen	mem	REG	144450	/usr/lib/x86_64-linux-gnu/libpng16.so.16.37.0
gsd-media	1751	kwchen	mem	REG	144434	/usr/lib/x86_64-linux-gnu/libpixman-1.so.0.38.4
gsd-media	1751	kwchen	mem	REG	144355	/usr/lib/x86_64-linux-gnu/libogg.so.0.8.4
gsd-media	1751	kwchen	mem	REG	144755	/usr/lib/x86_64-linux-gnu/libvorbis.so.0.4.8
gsd-media	1751	kwchen	mem	REG	143413	/usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0
gsd-media	1751	kwchen	mem	REG	143402	/usr/lib/x86_64-linux-gnu/libXau.so.6.0.0
gsd-media	1751	kwchen	mem	REG	144416	/usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.9.0
gsd-media	1751	kwchen	mem	REG	143548	/usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0
gsd-media	1751	kwchen	mem	REG	143673	/usr/lib/x86_64-linux-gnu/libdbus-1.so.3.19.11
gsd-media	1751	kwchen	mem	REG	400526	/usr/lib/x86_64-linux-gnu/pulseaudio/libpulsecommon-13.99.so
gsd-media	1751	kwchen	mem	REG	144567	/usr/lib/x86_64-linux-gnu/libseccomp.so.2.4.3
gsd-media	1751	kwchen	mem	REG	144704	/usr/lib/x86_64-linux-gnu/libudev.so.1.6.17
gsd-media	1751	kwchen	mem	REG	144636	/usr/lib/x86_64-linux-gnu/libsystemd.so.0.28.0
gsd-media	1751	kwchen	mem	REG	144534	/usr/lib/x86_64-linux-gnu/librt-2.31.so
gsd-media	1751	kwchen	mem	REG	143415	/usr/lib/x86_64-linux-gnu/libXext.so.6.4.0
gsd-media	1751	kwchen	mem	REG	144778	/usr/lib/x86_64-linux-gnu/libwayland-egl.so.1.0.0
gsd-media	1751	kwchen	mem	REG	144776	/usr/lib/x86_64-linux-gnu/libwayland-cursor.so.0.0.0
gsd-media	1751	kwchen	mem	REG	144861	/usr/lib/x86_64-linux-gnu/libxkbcommon.so.0.0.0
gsd-media	1751	kwchen	mem	REG	143411	/usr/lib/x86_64-linux-gnu/libXdamage.so.1.1.0
gsd-media	1751	kwchen	mem	REG	143407	/usr/lib/x86_64-linux-gnu/libXcomposite.so.1.0.0
gsd-media	1751	kwchen	mem	REG	143409	/usr/lib/x86_64-linux-gnu/libXcursor.so.1.0.2
gsd-media	1751	kwchen	mem	REG	143433	/usr/lib/x86_64-linux-gnu/libXrandr.so.2.2.0
gsd-media	1751	kwchen	mem	REG	143425	/usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0
gsd-media	1751	kwchen	mem	REG	143834	/usr/lib/x86_64-linux-gnu/libfreetype.so.6.17.1
gsd-media	1751	kwchen	mem	REG	143811	/usr/lib/x86_64-linux-gnu/libfontconfig.so.1.12.0
gsd-media	1751	kwchen	mem	REG	144059	/usr/lib/x86_64-linux-gnu/libharfbuzz.so.0.20600.4
gsd-media	1751	kwchen	mem	REG	144387	/usr/lib/x86_64-linux-gnu/libpango-1.0.so.0.4400.7
gsd-media	1751	kwchen	mem	REG	144391	/usr/lib/x86_64-linux-gnu/libpangoft2-1.0.so.0.4400.7
gsd-media	1751	kwchen	mem	REG	143836	/usr/lib/x86_64-linux-gnu/libfribidi.so.0.4.0
gsd-media	1751	kwchen	mem	REG	143763	/usr/lib/x86_64-linux-gnu/libepoxy.so.0.0.0
gsd-media	1751	kwchen	mem	REG	143496	/usr/lib/x86_64-linux-gnu/libatk-bridge-2.0.so.0.0.0
gsd-media	1751	kwchen	mem	REG	143494	/usr/lib/x86_64-linux-gnu/libatk-1.0.so.0.23510.1
gsd-media	1751	kwchen	mem	REG	141392	/usr/lib/x86_64-linux-gnu/libgdk_pixbuf-2.0.so.0.4000.0
gsd-media	1751	kwchen	mem	REG	143580	/usr/lib/x86_64-linux-gnu/libcairo.so.2.11600.0
gsd-media	1751	kwchen	mem	REG	143578	/usr/lib/x86_64-linux-gnu/libcairo-gobject.so.2.11600.0
gsd-media	1751	kwchen	mem	REG	143417	/usr/lib/x86_64-linux-gnu/libXfixes.so.3.1.0
gsd-media	1751	kwchen	mem	REG	144389	/usr/lib/x86_64-linux-gnu/libpangocairo-1.0.so.0.4400.7
gsd-media	1751	kwchen	mem	REG	144199	/usr/lib/x86_64-linux-gnu/libltdl.so.7.3.1
gsd-media	1751	kwchen	mem	REG	144644	/usr/lib/x86_64-linux-gnu/libtdb.so.1.4.2
gsd-media	1751	kwchen	mem	REG	144759	/usr/lib/x86_64-linux-gnu/libvorbisfile.so.3.3.7
gsd-media	1751	kwchen	mem	REG	144857	/usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0
gsd-media	1751	kwchen	mem	REG	144412	/usr/lib/x86_64-linux-gnu/libpcre.so.3.13.3
gsd-media	1751	kwchen	mem	REG	143801	/usr/lib/x86_64-linux-gnu/libffi.so.7.1.0
gsd-media	1751	kwchen	mem	REG	144473	/usr/lib/x86_64-linux-gnu/libpthread-2.31.so
gsd-media	1751	kwchen	mem	REG	144514	/usr/lib/x86_64-linux-gnu/libresolv-2.31.so
gsd-media	1751	kwchen	mem	REG	144570	/usr/lib/x86_64-linux-gnu/libselinux.so.1
gsd-media	1751	kwchen	mem	REG	144234	/usr/lib/x86_64-linux-gnu/libmount.so.1.1.0
gsd-media	1751	kwchen	mem	REG	143706	/usr/lib/x86_64-linux-gnu/libdl-2.31.so
gsd-media	1751	kwchen	mem	REG	144887	/usr/lib/x86_64-linux-gnu/libz.so.1.2.11
gsd-media	1751	kwchen	mem	REG	141672	/usr/lib/x86_64-linux-gnu/libgmodule-2.0.so.0.6400.6
gsd-media	1751	kwchen	mem	REG	144774	/usr/lib/x86_64-linux-gnu/libwayland-client.so.0.3.0
gsd-media	1751	kwchen	mem	REG	143571	/usr/lib/x86_64-linux-gnu/libc-2.31.so
gsd-media	1751	kwchen	mem	REG	143423	/usr/lib/x86_64-linux-gnu/libXi.so.6.1.0
gsd-media	1751	kwchen	mem	REG	144036	/usr/lib/x86_64-linux-gnu/libgudev-1.0.so.0.2.0
gsd-media	1751	kwchen	mem	REG	144729	/usr/lib/x86_64-linux-gnu/libupower-glib.so.3.0.1
gsd-media	1751	kwchen	mem	REG	144211	/usr/lib/x86_64-linux-gnu/libm-2.31.so
gsd-media	1751	kwchen	mem	REG	143484	/usr/lib/x86_64-linux-gnu/libasound.so.2.0.0
gsd-media	1751	kwchen	mem	REG	144476	/usr/lib/x86_64-linux-gnu/libpulse-mainloop-glib.so.0.0.5
gsd-media	1751	kwchen	mem	REG	144480	/usr/lib/x86_64-linux-gnu/libpulse.so.0.21.2
gsd-media	1751	kwchen	mem	REG	143927	/usr/lib/x86_64-linux-gnu/libgnome-desktop-3.so.19.0.8
gsd-media	1751	kwchen	mem	REG	143881	/usr/lib/x86_64-linux-gnu/libgdk-3.so.0.2404.16
gsd-media	1751	kwchen	mem	REG	144026	/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.2404.16
gsd-media	1751	kwchen	mem	REG	143588	/usr/lib/x86_64-linux-gnu/libcanberra.so.0.2.5
gsd-media	1751	kwchen	mem	REG	143398	/usr/lib/x86_64-linux-gnu/libX11.so.6.3.0
gsd-media	1751	kwchen	mem	REG	143586	/usr/lib/x86_64-linux-gnu/libcanberra-gtk3.so.0.1.9
gsd-media	1751	kwchen	mem	REG	141670	/usr/lib/x86_64-linux-gnu/libglib-2.0.so.0.6400.6
gsd-media	1751	kwchen	mem	REG	141674	/usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.6400.6
gsd-media	1751	kwchen	mem	REG	134970	/usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.6400.6
gsd-media	1751	kwchen	mem	REG	272544	/usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache
gsd-media	1751	kwchen	mem	REG	527607	/home/kwchen/.config/dconf/user
gsd-media	1751	kwchen	mem	REG	82	/run/user/1000/dconf/user
gsd-media	1751	kwchen	mem	REG	137878	/usr/lib/gnome-settings-daemon-3.0/libgsd.so
gsd-media	1751	kwchen	mem	REG	143357	/usr/lib/x86_64-linux-gnu/ld-2.31.so
gsd-media	1751	kwchen	mem	REG	292142	/usr/share/locale-langpack/en/LC_MESSAGES/gtk30.mo
gsd-media	1751	kwchen	0r	CHR	6	/dev/null
gsd-media	1751	kwchen	1u	unix	35490	type=STREAM
gsd-media	1751	kwchen	2u	unix	35490	type=STREAM
gsd-media	1751	kwchen	3u	unix	35691	type=STREAM
gsd-media	1751	kwchen	4u	a_inode	12123	[eventfd]
gsd-media	1751	kwchen	5u	unix	36182	type=STREAM
